"";"region";"iso3c";"country";"year";"system";"leader";"party_name";"pf_party_id";"party_short";"cg_pcp_sexp";"cg_prop_sexp";"cg_prop_def";"cg_gdp_sexp";"n_sp";"n_cct";"n_lpi";"n_ncp";"all_cmd_imports";"real_cmd_exports_pcp";"pop";"maj";"execrlc";"exelec";"statecap_baseline";"v2x_polyarchy";"demstock_one";"gdp_pcp_ppp";"inf_eop_g";"unemp";"gg_rev";"cgov_debt";"kof_trade_df";"kof_trade_dj";"def_prop_gdp";"milex";"urban_pop";"dp_ratio_old";"dp_ratio_yg";"civtot";"ajr_settmort";"dist";"v2pariglef_ord";"milex_pop"
"925";"South America";"PER";"Peru";1994;"Presidential";"Alberto Kenya Fujimori";"Change 90";4219;"NM";;;;;0;0;0;0;;;;1;"Right";0;-0,934322535991669;0,251;;6057,442;15,383;8,8;;;24,6875476837158;40,872184753418;2,47419793989292;2038,61112300214;70,5003156312488;6,24538860590396;64,7592322401179;3;4,26;2818897,4568649;4;
"926";"South America";"PER";"Peru";1995;"Presidential";"Alberto Kenya Fujimori";"Change 90";4219;"NM";;;;;0;0;0;0;2438913;220,631828212101;24449;1;"Right";1;-0,934322535991669;0,288;;6390,994;10,228;7,1;;;25,2441673278809;42,0505485534668;2,63532409935627;2395,5542359299;70,8898533910601;6,37504320586168;63,5104677145289;3;4,26;2818897,4568649;4;9,7981685792053
"927";"South America";"PER";"Peru";1996;"Presidential";"Alberto Kenya Fujimori";"Change 90";4219;"NM";;;;;0;0;0;0;2559275;224,795342270023;24907;0,63333333;"Right";0;-0,927226305007935;0,365;;6456,085;11,84;7,2;;;26,5722980499268;43,1626510620117;2,50202659772583;2310,26235344683;71,271133088093;6,50611577739707;62,2471982559853;3;4,26;2818897,4568649;4;9,27555447643966
"928";"South America";"PER";"Peru";1997;"Presidential";"Alberto Kenya Fujimori";"Change 90";4219;"NM";;;;;0;0;0;0;2599721;257,657478045852;25365;0,63333333;"Right";0;-0,932548463344574;0,365;;6757,724;6,463;8,6;;;26,7986011505127;43,5835304260254;1,99676996833552;1950,65433682765;71,6470953159639;6,62115780273049;60,9516881272135;3;4,26;2818897,4568649;4;7,69033840657461
"929";"South America";"PER";"Peru";1998;"Presidential";"Alberto Kenya Fujimori";"Change 90";4219;"NM";;;;;0;0;0;0;2558166;205,246919247178;25818;0,63333333;"Right";0;-0,934322535991669;0,353;;6620,475;6,007;6,9;;;25,7817306518555;43,0607147216797;2,01666134194933;1937,61685158992;72,0206806682894;6,71979514823892;59,6175328383818;0;4,26;2818897,4568649;4;7,50490685409375
"930";"South America";"PER";"Peru";1999;"Presidential";"Alberto Kenya Fujimori";"Peru 2000";5130;"P";;;;;0;0;0;0;2116237;216,564818318588;26252;0,63333333;"Right";0;-0,934322535991669;0,353;;6612,759;3,727;9,4;;;27,327299118042;42,7689323425293;1,93063071870992;1879,07964491074;72,3948297386861;6,84858432576596;58,2694542615253;0;4,26;2818897,4568649;;7,15785328702859
"931";"South America";"PER";"Peru";2000;"Presidential";"Valentín Demetrio Paniagua Corazao";"Popular Action/People's Action";514;"AP";;;;;0;0;0;0;2516668;214,40553012681;26654;0,63333333;"Right";1;-0,562996327877045;0,418;;6687,715;3,734;7,847;19,619;;29,4133892059326;43,6076774597168;1,78896684869544;1717,10960963265;72,7724831207703;7,06384497373847;56,9390623760074;0;4,26;2818897,4568649;;6,44222109114073
"932";"South America";"PER";"Peru";2001;"Presidential";"Alejandro Celestino Toledo Manrique";"Possible Peru";1749;"PP";;;;;0;0;0;0;2472285;234,633652415698;27015;0,43333334;"Right";1;1,08573770523071;0,728;;6631,247;-0,127;9,246;18,78;;30,2381992340088;42,0770072937012;1,75202012964839;1677,52350557982;73,1565814081586;7,37298359799617;55,6110556372217;0;4,26;2818897,4568649;;6,20960024275337
"933";"South America";"PER";"Peru";2002;"Presidential";"Alejandro Celestino Toledo Manrique";"Possible Peru";1749;"PP";;;;;0;0;0;0;2494272;275,813549724394;27335;0,375;"Center";0;1,10353779792786;0,797;;6895,408;1,516;9,42;18,245;43,397877117349;29,5078048706055;43,2320518493652;1,54184022087652;1558,92173721992;73,5500651944675;7,76247946664956;54,2963845862389;0;4,26;2818897,4568649;;5,70302446394703
"934";"South America";"PER";"Peru";2003;"Presidential";"Alejandro Celestino Toledo Manrique";"Possible Peru";1749;"PP";;;;;0;0;0;0;2875085;306,340529698862;27623;0,375;"Center";0;1,10353779792786;0,797;;7086,091;2,484;9,424;18,491;43,579455041943;30,8659076690674;43,9702491760254;1,5094994978724;1600,74064951814;73,9558750733136;8,20585988702917;53,0302378383194;0;4,26;2818897,4568649;;5,7949558321621
"935";"South America";"PER";"Peru";2004;"Presidential";"Alejandro Celestino Toledo Manrique";"Possible Peru";1749;"PP";;;;;0;0;0;0;3597817;459,854148374988;27894;0,375;"Center";0;1,10353779792786;0,795;;7340,905;3,481;9,436;18,525;39,833489888875;30,9884243011475;46,6817512512207;1,38222353551043;1567,54579930122;74,3769516383133;8,67169177318046;51,8478816022385;0;4,26;2818897,4568649;;5,61965225246009
"936";"South America";"PER";"Peru";2005;"Presidential";"Alejandro Celestino Toledo Manrique";"Possible Peru";1749;"PP";;;;;0;1;0;1;4830600;606,874792884557;28147;0,375;"Center";0;1,13192272186279;0,795;;7703,931;1,494;9,579;19,943;37,226906900033;35,2966117858887;47,5619812011719;1,58127268565483;1943,53465367908;74,8162354830832;9,16972174766188;50,7521247087667;0;4,26;2818897,4568649;;6,90494423447999
"937";"South America";"PER";"Peru";2006;"Presidential";"Alan Gabriel Ludwig García Pérez";"American Popular Revolutionary Alliance / Peruvian Aprista Party";529;"APRA/PAP";;;;;0;0;1;1;5813760;850,843334307575;28381;0,375;"Center";1;1,10801994800568;0,793;;8183,637;1,138;8,542;21,191;29,917153893977;38,6653480529785;48,2278747558594;1,45621492625964;2031,26063114979;75,2766672012397;9,70284062111553;49,718487549857;0;4,26;2818897,4568649;5;7,1571143763426
"938";"South America";"PER";"Peru";2007;"Presidential";"Alan Gabriel Ludwig García Pérez";"American Popular Revolutionary Alliance / Peruvian Aprista Party";529;"APRA/PAP";;;;;0;0;0;0;7540392;1013,72352270845;28600;0,30000001;"Left";0;1,08131504058838;0,801;;8777,713;3,928;8,419;21,942;25,780045230893;41,3396492004395;52,3671798706055;1,30393825370825;1968,17761808196;75,7615250588738;10,2434813388966;48,7473966091472;0;4,26;2818897,4568649;5;6,88173992336349
"939";"South America";"PER";"Peru";2008;"Presidential";"Alan Gabriel Ludwig García Pérez";"American Popular Revolutionary Alliance / Peruvian Aprista Party";529;"APRA/PAP";;;;;0;0;0;0;11450731;983,963197795097;28806;0,30000001;"Left";0;1,08131504058838;0,805;;9470,053;6,65;8,377;22,306;23,179644500586;44,0780601501465;59,5678291320801;1,24669488192926;1962,6166535891;76,2744879116779;10,6813544266803;47,8048267939779;0;4,26;2818897,4568649;5;6,81322173710025
"940";"South America";"PER";"Peru";2009;"Presidential";"Alan Gabriel Ludwig García Pérez";"American Popular Revolutionary Alliance / Peruvian Aprista Party";529;"APRA/PAP";;;;;0;0;0;0;7277189;853,228008954279;29009;0,30000001;"Left";0;1,08131504058838;0,799;;9467,062;0,245;8,387;19,957;22,727557852536;35,8924903869629;64,0021514892578;1,52962572422539;2413,77471212571;76,822147540745;11,0095060598802;46,9055480150538;0;4,26;2818897,4568649;5;8,32077876564414
"941";"South America";"PER";"Peru";2010;"Presidential";"Alan Gabriel Ludwig García Pérez";"American Popular Revolutionary Alliance / Peruvian Aprista Party";529;"APRA/PAP";;;;;0;0;0;0;10451664;1268,42688219287;29230;0,30000001;"Left";0;1,05896604061127;0,806;;10141,237;2,073;7,88;21,067;20,667004137584;37,9979095458984;64,6621475219727;1,47697203873093;2628,90137297311;77,4020936833934;11,3239694036491;46,0825416561994;0;4,26;2818897,4568649;5;8,99384664034591
"942";"South America";"PER";"Peru";2011;"Presidential";"Ollanta Moisés Humala Tasso";"Peruvian Nationalist Party";345;"PNP";;;;;1;0;2;3;13579077;1419,62647402734;29478;0,30000001;"Left";1;1,14575815200806;0,811;;10661,159;4,747;7,727;21,761;18,36676169072;40,0129508972168;80,0817565917969;1,37118305528699;2679,79101350394;78,0118164985462;11,6242147141854;45,3490408262649;0;4,26;2818897,4568649;2;9,09081692619562
"943";"South America";"PER";"Peru";2012;"Presidential";"Ollanta Moisés Humala Tasso";"Peruvian Nationalist Party";345;"PNP";;;;;0;0;0;0;13947624;1336,02237259902;29750;0,36153847;"Left";0;1,21634066104889;0,823;;11188,993;2,644;6,798;22,347;16,854378234883;39,1245384216309;79,079719543457;1,48351279277452;3005,7966000477;78,6488061451268;11,923119279844;44,6847112690843;0;4,26;2818897,4568649;2;10,1035179833536
"944";"South America";"PER";"Peru";2013;"Presidential";"Ollanta Moisés Humala Tasso";"Peruvian Nationalist Party";345;"PNP";;;;;0;0;0;0;14111440;1233,65929525087;30039;0,36153847;"Left";0;1,05877757072449;0,82;;11711,931;2,858;5,945;22,238;16,09949987031;37,8474235534668;78,591194152832;1,64306905104789;3465,25535587046;79,3105527820586;12,2237357004736;44,0453371258393;0;4,26;2818897,4568649;2;11,535854575287
"945";"South America";"PER";"Peru";2014;"Presidential";"Ollanta Moisés Humala Tasso";"Peruvian Nationalist Party";345;"PNP";;;;;0;0;1;1;13699185;1109,39220088181;30354;0,36153847;"Left";0;0,99184775352478;0,82;;11859,164;3,23;5,938;22,324;17,009447377879;36,5252647399902;77,8373947143555;1,60248762240244;3427,40322615091;79,9945465682649;12,5084005672104;43,4176520743421;0;4,26;2818897,4568649;2;11,2914384468304
"946";"South America";"PER";"Peru";2015;"Presidential";"Ollanta Moisés Humala Tasso";"Peruvian Nationalist Party";345;"PNP";;;;;0;0;0;0;10574996;1018,45361019782;30712;0,36153847;"Left";0;1,15853989124298;0,816;;12112,142;4,394;6,49;20,185;20,100061312078;35,9791679382324;77,0211944580078;1,74508054943009;3827,39539418787;80,698277662669;12,7443935229305;42,7806026562964;0;4,26;2818897,4568649;2;12,4622147505466
"947";"South America";"PER";"Peru";2016;"Presidential";"Pedro Pablo Kuczynski Goddard";"Peruvians for Change";6647;"PPK";;;;;0;0;0;0;10556800;1203,8913843524;31133;0,36153847;"Left";1;1,16386198997498;0,781;;12456,323;3,235;6,742;18,688;21,064772363872;36,4641990661621;77,638557434082;1,32190839942957;3000,02932729771;81,4192362241943;12,8750147289141;42,1565079098162;0;4,26;2818897,4568649;4;9,63617167410052
"948";"South America";"PER";"Peru";2017;"Presidential";"Pedro Pablo Kuczynski Goddard";"Peruvians for Change";6647;"PPK";;;;;1;0;0;1;13158874;1475,93036315034;31605;0,13846155;"Center";0;1,08918118476868;0,788;;12635,128;1,365;6,876;18,169;21,224922153816;36,1519012451172;78,2157745361328;1,2652396703256;2961,49000230543;82,1931650502403;12,9783093369509;41,4559705107715;0;4,26;2818897,4568649;4;9,370321159011
"949";"South America";"PER";"Peru";2018;"Presidential";"Martín Alberto Vizcarra Cornejo";"Peruvians for Change";6647;"PPK";;;;;0;0;0;0;15074315;1515,90422746712;32204;0,13846155;"Center";0;1,02873826026917;0,807;;12999,378;2,193;6,7;19,282;21,899874178741;35,7930603027344;79,3169555664062;1,18979117011669;2917,34695138857;82,6854929960921;13,0595431356509;40,5107528292415;0;4,26;2818897,4568649;4;9,05895836352183
"950";"South America";"PER";"Peru";2019;"Presidential";"Martín Alberto Vizcarra Cornejo";"Peruvians for Change";6647;"PPK";;;;;0;0;0;0;14029300;1430,45641759537;32825;0,13846155;"Center";0;1,07724213600159;0,802;;12889,845;1,9;6,579;19,787;23,040987867055;35,2544021606445;79,2894821166992;1,20589146228792;3011,8442533639;83,1033003087105;13,1433556006357;39,5625308271335;;4,26;2818897,4568649;4;9,17545850225103
"951";"South America";"PER";"Peru";2020;"Presidential";"Francisco Rafael Sagasti Hochhausler";"";8750;"";;;;;0;0;0;0;11532467;1213,01429058999;33305;0,13846155;"Center";0;0,929672837257385;0,819;;11364,391;1,973;13;17,825;30,635315113961;30,2222537994385;79,5286026000977;1,31677830419866;2978,52245142911;83,5267437189637;13,2537381534749;38,7722297832129;;4,26;2818897,4568649;;8,94316904797812
"952";"South America";"PER";"Peru";2021;;;;;;;;;;0;0;0;0;;;;;;;0,946315109729767;0,77;;12753,969;6,427;10,7;21,009;32,425446681145;38,4955520629883;79,5171203613281;1,1644987739258;3152,26824288926;83,9480118272361;13,242600401371;38,0306341699685;;4,26;2818897,4568649;;
"953";"South America";"SUR";"Suriname";1990;"Parliamentary";"";"";;"";;;;;;;;;;;;0,86274511;"Left";0;0,854233860969543;0,731;0,210170371414677;13706,483;;;19,628;72,881146340437;77,0264663696289;29,9950256347656;;;66,3767863467252;5,25294208796496;62,950895879038;0;3,47;3272792,09385767;;
"954";"South America";"SUR";"Suriname";1991;"Presidential";"Runaldo Ronald Venetiaan";"National Party of Suriname";5515;"NPS";;;;;;;;;;;;0,86274511;"0";0;0,898228764533997;0,451;0,215974883622013;11640,897;14,04;;16,84;75,70862784907;78,7692184448242;29,9647521972656;;;66,4155344007725;5,22711921989573;62,6251268963676;0;3,47;3272792,09385767;;
"955";"South America";"SUR";"Suriname";1992;"Parliamentary";"";"";;"";;;;;;;;;;;;0,58823532;"0";0;0,901776909828186;0,755;0,218667915592772;11952,535;33,025;;17,976;64,386948623362;78,8283462524414;29,9372653961182;;;66,4539597967158;5,21437685067045;62,334593193545;0;3,47;3272792,09385767;;
"956";"South America";"SUR";"Suriname";1993;"Parliamentary";"";"";;"";;;;;;;;;;;;0,58823532;"0";0;0,983853578567505;0,757;0,224649175368142;11517,761;139,138;;16,477;51,052284174854;77,7377624511719;29,8823871612549;;;66,491660659069;5,21867855190548;62,107821035117;0;3,47;3272792,09385767;;
"957";"South America";"SUR";"Suriname";1994;"Parliamentary";"";"";;"";;;;;;;;;;;;0,58823532;"0";0;0,983853578567505;0,757;0,230592432796576;10584,984;255,846;12,373;17,864;30,49749891242;76,0005569458008;29,8875312805176;;;66,5282351123459;5,24014183723544;61,9152775799022;0;3,47;3272792,09385767;;
"958";"South America";"SUR";"Suriname";1995;"Parliamentary";"";"";;"";;;;;;;;;286852;1648,68541098297;434;0,58823532;"0";0;0,983853578567505;0,757;0,236476257650726;11608,382;-49,322;8,418;21,41;16,258363916181;78,6951446533203;29,945140838623;;;66,5632812810604;5,38596300832545;61,125408908389;0;3,47;3272792,09385767;;
"959";"South America";"SUR";"Suriname";1996;"Parliamentary";"";"";;"";;;;;;;;;168892;1752,7260891963;444;0,58823532;"0";0;0,983853578567505;0,768;0,242301244256335;12755,555;4,169;10,936;24,81;11,769990350038;78,7913360595703;30,0437335968018;;;66,5963972897263;5,66946040116772;59,6300969959507;0;3,47;3272792,09385767;;
"960";"South America";"SUR";"Suriname";1997;"Parliamentary";"";"";;"";;;;;;;;;229143;1712,48030351461;453;0,78947371;"0";0;0,983853578567505;0,773;0,248187937375385;13448,823;16,996;9,839;20,787;16,780774782707;80,3277816772461;30,1628284454346;;;66,6271812628574;5,99810501439531;57,9166864823141;0;3,47;3272792,09385767;;
"961";"South America";"SUR";"Suriname";1998;"Parliamentary";"";"";;"";;;;;;;;;169982;1167,41096876537;462;0,78947371;"0";0;0,983853578567505;0,773;0,25407028919029;13581,392;14,867;10,626;23,956;21,643936444596;72,6296157836914;30,2861919403076;;;66,6552313249677;6,36452740134663;56,0711952044092;0;3,47;3272792,09385767;;
"962";"South America";"SUR";"Suriname";1999;"Parliamentary";"";"";;"";;;;;;;;;149754;1197,71488280757;470;0,78947371;"0";0;0,983853578567505;0,773;0,259893817487046;13262,756;71,896;12;14,696;32,302596612701;80,2585525512695;30,3473625183105;;;66,680145600571;6,76190213417578;54,2724902396292;0;3,47;3272792,09385767;;
"963";"South America";"SUR";"Suriname";2000;"Parliamentary";"";"";;"";;;;;;;;;159501;1116,05219206681;479;0,78947371;"0";0;0,983853578567505;0,784;0,265659110500834;13091,562;44,678;13,767;16,604;35,740194551984;77,104362487793;30,3986282348633;;;66,7015222141811;7,18528530845109;52,6813594453817;0;3,47;3272792,09385767;;
"964";"South America";"SUR";"Suriname";2001;"Parliamentary";"";"";;"";;;;;;;;;144116;1208,36962297144;487;0,64705884;"0";0;0,983853578567505;0,779;0,271486706963983;13533,415;0,878;13,729;25,327;37,194052990992;80,7314224243164;30,509033203125;;;66,718959290312;7,62489789250123;51,3559875837281;0;3,47;3272792,09385767;;
"965";"South America";"SUR";"Suriname";2002;"Parliamentary";"";"";;"";;;;;;;;;157153;1351,02516079746;496;0,64705884;"0";0;0,983853578567505;0,779;0,277201501835455;13872,732;28,39;9,658;18,903;35,598782245976;78,2714996337891;30,1071434020996;;;66,7320549534773;8,07550876566322;50,2871922769037;0;3,47;3272792,09385767;;
"966";"South America";"SUR";"Suriname";2003;"Parliamentary";"";"";;"";;;;;;;;;215089;1476,55255283932;504;0,64705884;"0";0;0,983853578567505;0,779;0,282859148758213;14585,375;13,055;6,549;19,063;31,291444216775;80,9997406005859;31,8758182525635;;;66,7404073281911;8,56592907792568;49,4174057632374;0;3,47;3272792,09385767;;
"967";"South America";"SUR";"Suriname";2004;"Parliamentary";"";"";;"";;;;;;;;;211015;2009,25712056221;511;0,64705884;"0";0;0,983853578567505;0,779;0,288460219211743;15371,733;9,065;8,383;19,61;29,48345560497;81,7982482910156;31,6942615509033;;;66,743604713168;8,82083014883501;48,9221816038822;0;3,47;3272792,09385767;;
"968";"South America";"SUR";"Suriname";2005;"Parliamentary";"";"";;"";;;;;;;;;377736;2136,75325264065;516;0,64705884;"0";0;0,983853578567505;0,776;0,294005278960738;15942,968;20,075;11,084;18,815;27,10746437564;83,1132278442383;32,3167762756348;;;66,7321826490881;8,8390465297603;48,7113832114242;0;3,47;3272792,09385767;;
"969";"South America";"SUR";"Suriname";2006;"Parliamentary";"";"";;"";;;;;;;;;410440;2340,52135203291;522;0,54901963;"0";0;0,983853578567505;0,774;0,299462172736016;16671,323;4,752;12,281;22,801;22,53626228882;68,979866027832;36,3352508544922;;;66,6967982269052;8,89843087044261;48,5236748756361;0;3,47;3272792,09385767;;
"970";"South America";"SUR";"Suriname";2007;"Parliamentary";"";"";;"";;;;;;;;;332938;2402,8192912615;528;0,54901963;"0";0;0,983853578567505;0,771;0,304842687322724;17325,095;8,333;10,682;27,596;16,418495076817;69,0126724243164;37,880054473877;;;66,6433180134835;8,9724787494704;48,3558060091076;0;3,47;3272792,09385767;;
"971";"South America";"SUR";"Suriname";2008;"Parliamentary";"";"";;"";;;;;;;;;475266;2544,07615100259;534;0,54901963;"0";0;0,983853578567505;0,772;0,310136681387337;17796,831;9,376;9,361;22,893;14,77352750999;70,6676864624023;34,1143379211426;;;66,5776961831642;9,03766033142964;48,1471187154761;0;3,47;3272792,09385767;;
"972";"South America";"SUR";"Suriname";2009;"Parliamentary";"";"";;"";;;;;;;;;463236;1432,7323490441;540;0,54901963;"0";0;0,978531360626221;0,772;0,315388640636713;18085,781;1,3;8,711;26,049;14,648173340938;60,0364875793457;38,8499488830566;;;66,5058869102882;9,09642154866988;47,8579245386532;0;3,47;3272792,09385767;;
"973";"South America";"SUR";"Suriname";2010;"Parliamentary";"";"";;"";;;;;;;;;574455;2038,63371822763;546;0,54901963;"0";1;0,915632605552673;0,762;0,320588080293596;18767,946;10,3;7,2;20,873;17,316953262516;56,1667823791504;39,0945281982422;;;66,4338443691967;9,15721185610462;47,4517576834575;0;3,47;3272792,09385767;;
"974";"South America";"SUR";"Suriname";2011;"Parliamentary";"";"";;"";;;;;;;;;661654;2177,2709323384;552;0,70588237;"0";0;0,915632605552673;0,753;0,32562647429982;19543,729;15,2;7,5;23,368;18,73756518814;68,14111328125;39,9844627380371;;;66,3675227342307;9,21113565368218;46,9142316662784;0;3,47;3272792,09385767;;
"975";"South America";"SUR";"Suriname";2012;"Parliamentary";"";"";;"";;;;;;;;;688306;2567,00934065123;558;0,70588237;"0";0;0,915632605552673;0,753;0,330516338237302;20006,779;4,3;8,1;24,684;20,095564852957;65,5472030639648;41,4640274047852;;;66,3132562693376;9,2464361830048;46,2794496919237;0;3,47;3272792,09385767;;
"976";"South America";"SUR";"Suriname";2013;"Parliamentary";"";"";;"";;31,0891912769624;3,45683047121041;;;;;;883609;1887,25337885142;564;0,70588237;"0";0;0,632223904132843;0,755;0,335357303535409;20271,887;0,6;6,6;23,538;27,901833950401;64,1521911621094;41,8605308532715;;;66,2683575134509;9,26855152521157;45,5710359465564;0;3,47;3272792,09385767;;
"977";"South America";"SUR";"Suriname";2014;"Parliamentary";"";"";;"";;30,1072801330962;3,48086742011359;;;;;;687928;1718,1050774852;570;0,70588237;"0";0;0,632223904132843;0,755;0,340171669431352;20012,366;3,9;5,5;22,507;25,207871235483;69,7200012207031;39,5725364685059;;;66,2249266178037;9,30913395992425;44,8049113014038;0;3,47;3272792,09385767;;
"978";"South America";"SUR";"Suriname";2015;"Parliamentary";"";"";;"";;43,6531560919915;4,36918936551949;;;;;;627639;2495,17756790737;575;0,70588237;"0";0;0,632223904132843;0,762;0,344937891668337;19038,952;25,1;7;21,59;41,10699378616;58,3073654174805;41,4880981445312;;;66,1828815074718;9,39786364235791;44,0050112092839;0;3,47;3272792,09385767;;
"979";"South America";"SUR";"Suriname";2016;"Parliamentary";"";"";;"";;41,1848790416557;3,76470222650363;;;;;;424619;2038,43839577016;581;0,64705884;"0";0;0,431203544139862;0,767;0,349732787560813;17837,437;52,4;10;17,723;74,787337724862;65,3835983276367;41,5778541564941;;;66,1426466980469;9,54581246735292;43,1988814881613;0;3,47;3272792,09385767;;
"980";"South America";"SUR";"Suriname";2017;"Parliamentary";"";"";;"";;39,2768209308441;3,74704180909808;;;;;;385304;2766,95752603817;588;0,64705884;"0";0;0,411688894033432;0,757;0,35453426012141;17879,62;9,296;7;20,12;71,452203503738;71,0347671508789;41,7276649475098;;;66,1046467051207;9,75302787568087;42,432297340596;0;3,47;3272792,09385767;;
"981";"South America";"SUR";"Suriname";2018;"Parliamentary";"";"";;"";;40,9725436179982;3,27134986225895;;;;;;389372;2864,71357041829;594;0,64705884;"0";0;0,392174243927002;0,76;0,359178666702312;18551,302;5,441;9;20,903;66,143895895903;65,7913513183594;41,9380989074707;;;66,0693060442846;9,99503905478807;41,7476195056266;0;3,47;3272792,09385767;;
"982";"South America";"SUR";"Suriname";2019;"Parliamentary";"";"";;"";;33,0254223906521;2,68435180798989;;;;;;520479;2842,04727537575;600;0,64705884;"0";0;0,473980724811554;0,756;0,363809344593631;18507,186;4,215;8,809;20,438;85,236227871609;72,4657287597656;42,1341743469238;;;66,0370492311305;10,2494777558996;41,1183520075163;;3,47;3272792,09385767;;
"983";"South America";"SUR";"Suriname";2020;"Parliamentary";"";"";;"";;38,433805898311;4,09556313993174;;;;;;448520;2874,54967889269;607;0,64705884;"0";0;0,637570142745972;0,76;0,368350095204401;15446,055;60,739;11,147;18,423;146,09586214574;76,4477767944336;42,3251647949219;;;66,00830078125;10,5519528589618;40,5436617215955;;3,47;3272792,09385767;;
"984";"South America";"SUR";"Suriname";2021;;;;;;;;;;;;;;;;;;;;0,856192052364349;0,764;0,3728890588107;14844,318;60,694;11,2;27,229;125,69861244705;75,4519348144531;42,5527496337891;;;65,9853973388672;10,8070367314256;40,038132717481;;3,47;3272792,09385767;;
"985";"South America";"URY";"Uruguay";1990;"Presidential";"Luis Alberto Lacalle de Herrera";"National Party";118;"PN";549,24401338;40,0287534865677;7,6290094880282;5,915536139;0;0;0;0;;;;0,69696969;"Right";0;2,57004952430725;0,841;0,398672509563099;11463,647;128,954;8,5;;26,300337403756;34,6987037658691;28,5355606079102;3,52740166449266;1284,98283558315;89,0930129250252;18,5399150501254;40,7490017517448;0;4,26;6594431,09463073;4;
"986";"South America";"URY";"Uruguay";1991;"Presidential";"Luis Alberto Lacalle de Herrera";"National Party";118;"PN";618,1793757;44,1159253746598;8,17974731289861;6,475950161;0;0;0;0;;;;0,69696969;"Right";0;2,57004952430725;0,841;0,403791564183935;11800,671;81,449;8,9;;20,484736136674;32,7997016906738;30,4722385406494;2,39471219270806;897,997584911297;89,4468827883698;18,7797691055834;40,261507155282;0;4,26;6594431,09463073;4;
"987";"South America";"URY";"Uruguay";1992;"Presidential";"Luis Alberto Lacalle de Herrera";"National Party";118;"PN";739,1873774;47,1465694593845;8,1853229250741;7,226885632;0;0;0;0;;;;0,69696969;"Right";0;2,57004952430725;0,841;0,408859428258562;12660,688;58,911;9;;22,323675324225;36,7044143676758;31,6384048461914;2,84951481234276;1091,70152573297;89,780655787039;19,0275946443985;39,8322099091377;0;4,26;6594431,09463073;4;
"988";"South America";"URY";"Uruguay";1993;"Presidential";"Luis Alberto Lacalle de Herrera";"National Party";118;"PN";862,8329007;51,183121563749;7,11264087125667;8,278000987;0;0;1;1;;;;0,69696969;"Right";0;2,57004952430725;0,841;0,413876613692443;12919,634;52,882;8,3;;20,062982184531;35,2622413635254;35,5591850280762;2,79239845208779;1053,71439535748;90,0885354831698;19,276376318118;39,4961284568607;0;4,26;6594431,09463073;4;
"989";"South America";"URY";"Uruguay";1994;"Presidential";"Luis Alberto Lacalle de Herrera";"National Party";118;"PN";1051,0823667;55,4253152595032;6,17189918249736;9,468916082;0;0;0;0;;;;0,69696969;"Right";1;2,57004952430725;0,842;0,418843627271986;13730,413;44,091;9,2;;19,399949327739;35,7853317260742;38,7496528625488;2,57770556975008;1001,86098390181;90,364725438899;19,5195231267033;39,2797851867979;0;4,26;6594431,09463073;4;
"990";"South America";"URY";"Uruguay";1995;"Presidential";"Julio María Sanguinetti Coirolo";"Colorado Party";1419;"PC";1031,9292183;54,8914076906612;6,02524187238891;9,50106807;0;0;0;0;811799;390,898505480345;3208;0,94949496;"Right";0;2,57537174224854;0,87;0,423771875841141;13447,606;35,443;10,3;;18,574587340548;33,2765312194824;45,3424911499023;2,71463667452926;1031,03696428655;90,6034292163637;19,7768591292402;39,2112605285813;0;4,26;6594431,09463073;4;32,1395562433463
"991";"South America";"URY";"Uruguay";1996;"Presidential";"Julio María Sanguinetti Coirolo";"Colorado Party";1419;"PC";1161,6192026;58,5177941711787;5,1826789083121;10,202687895;0;0;1;1;966957;461,287328314092;3227;0,94949496;"Right";0;2,57891964912415;0,87;0,428956185436056;14110,066;24,328;11,9;;18,328670541298;33,3705978393555;46,1337852478027;2,80593839042227;1108,41164866516;90,7987169022654;20,0520151654606;39,2083681235251;0;4,26;6594431,09463073;4;34,3480523292581
"992";"South America";"URY";"Uruguay";1997;"Presidential";"Julio María Sanguinetti Coirolo";"Colorado Party";1419;"PC";1255,0300887;58,2588175101518;4,79884024140588;10,567032324;0;0;0;0;973239;525,173563163837;3245;0,94949496;"Right";0;2,57537174224854;0,87;0,434088651935022;14715,554;15,169;11,558;;18,83390551761;31,1074962615967;45,620361328125;2,39972074691363;1094,80765839374;90,9527192912429;20,2978882797721;39,197974822844;0;4,26;6594431,09463073;4;33,7382945575881
"993";"South America";"URY";"Uruguay";1998;"Presidential";"Julio María Sanguinetti Coirolo";"Colorado Party";1419;"PC";1288,6080437;58,4039250689837;4,60146270762261;10,447001465;0;0;0;0;907847;532,262799240037;3263;0,94949496;"Right";0;2,57891964912415;0,877;0,439169793768998;15259,08;8,627;10,125;;19,46241480574;28,1129188537598;45,8296661376953;2,2581336824168;1092,05174638732;91,0763563098556;20,4985783700319;39,1498017012246;0;4,26;6594431,09463073;4;33,4677213112879
